"EJ_Cas9_1"	"EJ_Cas9_2"	"EJ_Cas9_3"	"EJ_KO_1"	"EJ_KO_2"	"EJ_KO_3"
"APITD1-CORT"	24.2155736248187	26.0768069560315	68.7114181623008	28.3006803811336	20.29079785924	13.4073152185543
"APITD1"	24.0312495629742	25.9189251782956	68.4427142923924	28.1739136157086	19.9883604927744	13.0380948338781
"DFFA"	91.3556131516709	92.96605345677	80.6879335067912	90.4480871307452	116.355903171143	81.2515609028052
"RP5-1113E3.3"	3.5251976827757	3.07869466584831	3.41637777455015	2.69379376528148	4.01416868218027	3.57682247655064
"PEX14"	58.8915377593117	59.284607539797	24.6439834973168	51.9109904415419	60.1300473145771	49.9370570274554
"CASZ1"	6.65870673413188	7.47307081282839	3.26283270603104	7.41585577736313	7.91836014019122	10.8689250739055
"RP4-734G22.3"	2.16580772667265	2.49979481415034	0.767725342595539	3.16916913562527	2.96938505257171	4.45372089015661
"TARDBP"	197.664515820475	196.773322318066	394.265349689939	160.201499805857	177.090825218652	141.872932811828
"RP4-635E18.9"	114.165715804925	112.359198488652	258.493122851918	94.187706710783	98.8695245282209	82.636137345341
"MASP2"	2.14276721894209	2.31559940679189	2.76381123334394	1.67965964188139	2.25453309547111	1.86917819742324
"RP4-635E18.8"	0.668174724186244	1.13148607377331	0.88288414398487	0.792292283906317	0.934806405439241	1.01535605785954
"SRM"	82.5080581831358	85.5982371624322	33.2041210672571	50.5165560218668	40.1416868218027	30.5991393800397
"EXOSC10"	192.08871294968	191.563223652784	310.276197209987	148.475574004044	133.814787508023	108.204648984167
"RP4-635E18.7"	53.7995855508579	54.1797633930058	116.540707006003	49.0904299108354	37.6946935840353	28.2222831536867
"RP4-635E18.6"	9.99958035506309	10.1833746639598	1.22836054815286	5.32420414785045	6.51615053203236	7.03826358288997
"MTOR"	146.491548150901	151.88227018185	143.833342935274	140.647726239049	123.641894272361	115.68136177386
"MTOR-AS1"	5.62188388625667	5.81531214660237	4.72151085696257	5.54604598734422	4.59154910906921	3.36913601017028
"UBIAD1"	15.2528161176308	16.4986457733923	9.36624917966558	22.7546343937894	10.2003875417047	9.66895882370786
"FBXO2"	21.1742266043848	21.7613716979193	6.44889287780253	17.430430245939	48.2525071042902	57.7137613796978
"FBXO44"	25.3215179958856	24.8400663637676	8.90561397410826	16.5113711966076	39.0419145801095	42.8757171705232
"FBXO6"	1.42851147929473	1.4209359996223	0.575794006946655	1.90150148137516	2.22703878942878	2.44608504847979
"MAD2L2"	49.2836460356681	48.7065284314977	29.0967904843709	37.8081877880094	33.8179964320667	51.9446928691322
"AGTRAP"	6.31309911817347	6.92048459075305	2.22640349352706	5.51435429598797	7.78088860997957	11.7688997615537
"C1orf167"	4.23945342242306	3.60496725830102	1.07481547963376	6.65525518481306	6.76359928641333	5.23831420759352
"MTHFR"	17.9485555221063	18.9984405875426	8.02272983012339	29.09297266504	29.3639188532091	22.6378248354592
"CLCN6"	17.3264618133812	17.9985226618825	11.0936312005055	18.5396394434078	23.5076316661927	23.0531977682199
"NPPA-AS1"	1.79715960298369	1.36830874037703	1.88092708935907	1.07751750611259	1.89710711692081	1.8922544714655
"KIAA2013"	26.9573940447553	24.0769711047112	9.48140798105491	18.9516314310391	27.0543971456533	30.4837580098284
"PLOD1"	38.8232555259938	42.1544346554615	18.1950906195143	30.8043239982776	74.5645579868007	62.2828636400657
"MFN2"	180.867985684897	191.300087356558	136.770269783395	176.998096224671	134.557133771166	121.011981077623
"MIIP"	11.5663348807412	12.2884650337706	1.91931335648885	6.37002996260679	8.7981779335458	14.3995950023716
"SNORA70"	2.09668620348097	2.44716755490507	1.03642921250398	2.25011008629394	3.16184519486802	2.09994093784586
"VPS13D"	45.6662863219702	44.7594839881024	51.6679155566798	71.7182975391998	58.5353775641219	62.4905501064461
"DHRS3"	19.2849049704788	19.0247542171652	8.94400024123803	52.925124564942	89.1640344952782	145.126687451787
"RP11-474O21.5"	0.714255739647364	0.499958962830068	0.191931335648885	1.1409008888251	7.4509569374716	5.09985656333995
"PRDM2"	51.3803322391491	50.8905596901764	115.619436594888	79.1975366992754	51.2768807689466	42.3680391415934
"KAZN"	43.0627089484169	44.285838654895	39.0388336709832	41.1041236890597	118.582941960572	155.187942934213
"TMEM51-AS1"	1.17506589425857	1.07885881452804	1.30513308241242	0.380300296275032	2.11706156525946	10.3381707709335
"TMEM51"	9.53877020045189	8.65718414584697	6.37212034354298	5.48266260463171	18.3112078241922	9.43819608328524
"EFHD2"	34.6529236267624	36.4443770273497	21.5346958598049	16.7965964188139	21.7754903855259	29.1453341153772
"CASP9"	4.88458763887875	4.97327599867805	2.3415622949164	5.98972966633176	7.06603665287897	10.5689335113561
"DNAJC16"	7.83377262839044	7.76252073867737	8.48336503568071	12.0745344067323	7.94585444623355	9.29973843903167
"DDI2"	23.7317229624769	23.8664620677301	34.6244129510588	23.0081679246394	23.535125972235	21.8532315180223
"RSC1A1"	3.7556027600813	4.13123985075372	6.3337340764132	3.83469465410657	4.20662882447659	3.46144110633933
"PLEKHM2"	75.9875944953873	80.5197066452636	46.2554518913813	113.202721524535	71.9525989127793	72.7364157812105
"RP11-288I21.1"	1.65891655660033	2.42085392528244	0.652566541206209	2.9473272961315	1.53968113837051	1.7076442791274
"FBLIM1"	9.07796004584069	9.0518885901865	3.72346791158837	19.5854652581642	19.4109800658854	23.5608757971497
"UQCRHL"	40.1826454820969	46.2593608765926	31.6302841149362	26.9379376528148	33.6255362897704	43.6372342139178
"RP11-169K16.8"	3.57127869823682	3.8154762952821	0.38386267129777	0.982442432043833	1.09977224169322	2.00763584167681
"FLJ37453"	2.85702295858946	2.65767659188615	1.9960858907484	3.67623619732531	3.38179964320667	4.33833951994529
"SPEN"	174.716170120837	171.696433287694	336.916266598053	439.405300654443	206.482238377903	162.780037094118
"ZBTB17"	35.1598147968348	35.0234410277274	21.0356743871178	41.4844239853348	32.3882925178655	38.1220047178172
"FAM131C"	1.01378234014465	0.999917925660136	0.076772534259554	0.665525518481306	2.08956725921713	6.36905163566437
"EPHA2"	84.9503520025752	85.8350598290359	36.5437263075477	188.882480483266	137.306564375399	145.957433317308
"ARHGEF19"	1.84324061844481	1.4998768884902	0.652566541206209	0.633833827125054	1.86961281087848	1.91533074550776
"RSG1"	1.05986335560577	1.31568148113176	0.307090137038216	1.99657655544392	1.42970391420119	1.52303408678931
"FBXO42"	16.289638965506	17.3143682916939	11.5926526731926	18.2227225298453	16.0291804226788	20.3071211571907
"SZRD1"	152.021270006236	156.723978032415	81.9162940549441	111.713212030791	124.026814556953	94.6819523954018
"SPATA21"	27.1186775988693	26.5241386596162	11.7461977417118	17.1135133323764	21.8579733036528	18.8533158925282
"NECAP2"	46.6339876466537	45.654147395272	32.8586446630891	43.4810005407787	49.4897508761951	49.1755399840608
"RP4-798A10.2"	1.52067351021697	1.36830874037703	2.91735630186305	1.64796795052514	3.35430533716434	2.79222915911373
"CROCCP3"	12.2114690971969	10.4465109601862	6.98630061761941	7.38416408600687	19.7134174323511	19.1071549069931
"NBPF1"	39.5605517733717	42.1018073962163	29.9796746283558	51.0236230835668	38.6569942955169	43.2218612811571
"CROCCP2"	45.2515571828201	45.6015201360267	16.352549797285	23.325084838202	34.0654451864476	45.1141157526226
"MST1P2"	0.806417770569604	0.499958962830068	0.307090137038216	2.21841839493769	1.92460142296314	1.61533918295835
"EIF1AXP1"	1.40547097156417	1.28936785150912	2.11124469213773	1.33105103696261	0.797334875227588	0.530754302972031
"CROCC"	76.8631337891486	74.6780808690386	23.8762581547213	39.2343138990408	72.8874053182185	97.7510968430227
"MST1L"	0.437769646880642	0.947290666414866	0.191931335648885	1.99657655544392	1.64965836253984	1.13073742807085
"RP1-37C10.3"	4.67722306930371	4.44700340622534	0.844497876855093	1.99657655544392	4.94897508761951	5.28446675567804
"ATP13A2"	34.6529236267624	35.4707727313122	7.3317770217874	21.2334332086893	44.1008668918983	46.383310824947
"SDHB"	50.7812790381545	50.6274233939501	36.1214773691201	32.991050701859	35.0827345100139	46.291005728778
"PADI2"	724.80829218796	764.358313278306	315.496729539637	791.087999634779	1048.27540647594	943.542693040017
"RP11-380J14.1"	2.05060518801985	1.97352222169764	1.07481547963376	1.67965964188139	0.659863345015935	1.19996625019763
"PADI1"	25.09111291858	25.892611548673	14.3564639065366	34.6073269610279	51.8817555018779	50.2601248640471
"PADI3"	22.0958469136072	21.6298035498061	7.56209462456606	1.26766765425011	65.2439882384506	44.9295055602845
"RP1-20B21.4"	16.2205174423143	17.9722090322598	9.78849811809313	18.0008806903515	12.8398409217684	12.8765609155823
"RCC2"	107.507009070794	112.964411969973	73.0106800808358	122.488387091917	83.2802530022195	87.2513921537934
"ARHGEF10L"	14.4924793625223	13.2883829594308	4.95182845974123	13.5006605177636	16.6065608495677	31.591419163857
"KLHDC7A"	5.04587119299267	5.26272592452703	3.10928763751193	2.3451851603627	8.60571779124949	9.59973000158108
"RP13-279N23.2"	23.3861153465185	22.3402715496173	24.2985070931488	27.5400797885836	33.8729850441513	22.176299354614
"ALDH4A1"	11.5663348807412	10.4728245898088	2.76381123334394	9.53919909823206	11.9600231284138	17.0533665172318
"IFFO2"	25.298477488155	26.0768069560315	29.8645158269665	31.3430827513339	41.5713907360039	18.922544714655
"RP5-1126H10.2"	0.806417770569604	0.736781629433785	0.422248938427547	1.07751750611259	0.714851957100596	1.2230425242399
"UBR4"	237.708918256189	245.716673416167	302.407012448383	420.009985544417	284.731033374376	281.94591624836
"RP1-43E13.2"	4.14729139150082	4.89433510981014	2.14963095926751	4.6903703207254	3.35430533716434	3.32298346208576
"EMC1"	67.5778091737328	71.1520544996055	81.5708176507761	137.320098646643	82.8678384115845	64.7289486885455
"MRTO4"	77.0244173432625	78.7830070901697	61.3028686062538	67.6617610455995	44.9806846852529	34.0144279382945
"AKR7L"	0.714255739647364	0.631527110943244	1.34351934954219	0.380300296275032	1.37471530211653	0.669211947225604
"AKR7A3"	0.506891170072323	0.447331703584798	0.268703869908439	0.190150148137516	1.15476085377789	0.692288221267866
"AKR7A2"	16.86565165877	16.1828822179206	6.48727914493231	14.0394192708199	23.287677217854	20.9071042822896
"PQLC2"	9.42356766179909	9.49922029377129	3.14767390464171	6.4967967280318	7.31348540725995	6.59981437608699
"CAPZB"	108.635993949591	116.516751969029	117.346818615728	146.4789974486	109.922235557238	141.734475167574
"MINOS1"	38.2933238481909	41.8386710999899	29.0967904843709	27.7302299367211	30.4636910949023	33.2067583468153
"MINOS1-NBL1"	47.0717572935343	52.1273002824403	30.7857862380811	31.2163159859089	40.6915729426493	51.4139385661602
"RP5-1056L3.3"	68.7067940525303	65.9419558343237	20.7285842500796	38.1884880842845	49.4072679580681	50.167819767878
"NBL1"	10.3682284787521	11.7095651820726	2.64865243195461	5.00728723428792	11.2726654773556	20.0302058686836
"TMCO4"	12.3266716358497	14.0777918481098	12.5523093514371	13.9760358881074	16.4415950133137	9.32281471307393
"OTUD3"	10.8059981256327	11.7885060709406	15.8535283245979	8.01799791313193	9.32056974835008	13.9842220696109
"CAMK2N1"	6.88911181143748	6.92048459075305	12.5523093514371	0.82398397526257	1.23724377190488	0.323067836591671
